transaction_id,customer_id,transaction_date,transaction_time,account_type,payment_method,direction,amount,balance_after,narration,merchant_name,merchant_city,merchant_country,transaction_datetime,year,month,day,hour,weekday,month_name,clean_narration,clean_merchant_name,is_debit,is_credit,transaction_type,time_period
TX0501158,CUST0004_SEASONAL,2024-01-27,14:47:00,Courant,Virement,Debit,79.6,21587.03,TRANSPORT,ATM,Marrakech,MA,2024-01-27 14:47:00,2024,1,27,14,Saturday,January,TRANSPORT,ATM,1,0,Dépense,Après-midi
TX0501159,CUST0004_SEASONAL,2024-01-28,18:03:00,Courant,Virement,Debit,247.61,21339.42,ACHAT SUPERMARCHE,Pharmacie,Agadir,MA,2024-01-28 18:03:00,2024,1,28,18,Sunday,January,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Soir
TX0501160,CUST0004_SEASONAL,2024-01-28,14:15:00,Courant,Espèces,Debit,180.69,21158.73,ACHAT SUPERMARCHE,Shell,Fès,MA,2024-01-28 14:15:00,2024,1,28,14,Sunday,January,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
TX0501161,CUST0004_SEASONAL,2024-01-29,18:56:00,Courant,ATM,Debit,46.67,21112.06,CARBURANT,Pharmacie,Rabat,MA,2024-01-29 18:56:00,2024,1,29,18,Monday,January,CARBURANT,PHARMACIE,1,0,Dépense,Soir
TX0501162,CUST0004_SEASONAL,2024-01-29,12:32:00,Courant,Wallet,Debit,178.96,20933.1,ACHAT SUPERMARCHE,Pharmacie,Tanger,MA,2024-01-29 12:32:00,2024,1,29,12,Monday,January,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0501163,CUST0004_SEASONAL,2024-01-30,18:30:00,Courant,ATM,Debit,221.9,20711.2,TRANSPORT,Careem,Tanger,MA,2024-01-30 18:30:00,2024,1,30,18,Tuesday,January,TRANSPORT,CAREEM,1,0,Dépense,Soir
TX0501164,CUST0004_SEASONAL,2024-01-30,18:54:00,Courant,ATM,Debit,201.42,20509.78,CARBURANT,Shell,Meknès,MA,2024-01-30 18:54:00,2024,1,30,18,Tuesday,January,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501165,CUST0004_SEASONAL,2024-01-31,08:43:00,Courant,ATM,Debit,249.5,20260.28,ACHAT SUPERMARCHE,Pharmacie,Rabat,MA,2024-01-31 08:43:00,2024,1,31,8,Wednesday,January,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Matin
TX0501166,CUST0004_SEASONAL,2024-01-31,08:43:00,Courant,ATM,Debit,167.89,20092.38,TRANSPORT,ATM,Fès,MA,2024-01-31 08:43:00,2024,1,31,8,Wednesday,January,TRANSPORT,ATM,1,0,Dépense,Matin
TX0501167,CUST0004_SEASONAL,2024-01-31,19:45:00,Courant,Espèces,Debit,196.62,19895.76,ACHAT EPICERIE,Pharmacie,Agadir,MA,2024-01-31 19:45:00,2024,1,31,19,Wednesday,January,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Soir
TX0501168,CUST0004_SEASONAL,2024-01-31,10:38:00,Courant,Virement,Debit,216.61,19679.15,ACHAT EPICERIE,Shell,Tanger,MA,2024-01-31 10:38:00,2024,1,31,10,Wednesday,January,ACHAT EPICERIE,SHELL,1,0,Dépense,Matin
TX0501169,CUST0004_SEASONAL,2024-02-01,18:07:00,Salaire,Virement instantané,Credit,13879.0,33558.15,virement employeur,Salaire,Oujda,MA,2024-02-01 18:07:00,2024,2,1,18,Thursday,February,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Soir
TX0501171,CUST0004_SEASONAL,2024-02-01,18:07:00,Courant,Carte,Debit,45.61,33512.54,TRANSPORT,Carrefour,Tanger,MA,2024-02-01 18:07:00,2024,2,1,18,Thursday,February,TRANSPORT,CARREFOUR,1,0,Dépense,Soir
TX0501171,CUST0004_SEASONAL,2024-02-01,19:35:00,Courant,Virement instantané,Debit,108.41,33404.13,ACHAT EPICERIE,Shell,Tanger,MA,2024-02-01 19:35:00,2024,2,1,19,Thursday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Soir
TX0501172,CUST0004_SEASONAL,2024-02-02,14:58:00,Courant,Carte,Debit,98.44,33305.69,CARBURANT,Careem,Tanger,MA,2024-02-02 14:58:00,2024,2,2,14,Friday,February,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501173,CUST0004_SEASONAL,2024-02-03,12:53:00,Courant,Wallet,Debit,176.98,33128.7,TRANSPORT,Careem,Fès,MA,2024-02-03 12:53:00,2024,2,3,12,Saturday,February,TRANSPORT,CAREEM,1,0,Dépense,Après-midi
TX0501174,CUST0004_SEASONAL,2024-02-04,09:51:00,Courant,Virement instantané,Debit,225.31,32903.4,TRANSPORT,Pharmacie,Oujda,MA,2024-02-04 09:51:00,2024,2,4,9,Sunday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0501175,CUST0004_SEASONAL,2024-02-04,14:12:00,Courant,Virement instantané,Debit,216.44,32686.96,ACHAT EPICERIE,ATM,Casablanca,MA,2024-02-04 14:12:00,2024,2,4,14,Sunday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Après-midi
TX0501176,CUST0004_SEASONAL,2024-02-05,19:29:00,Courant,Espèces,Debit,154.16,32532.8,ACHAT EPICERIE,Careem,Marrakech,MA,2024-02-05 19:29:00,2024,2,5,19,Monday,February,ACHAT EPICERIE,CAREEM,1,0,Dépense,Soir
TX0501177,CUST0004_SEASONAL,2024-02-05,15:52:00,Courant,Wallet,Debit,40.09,32492.71,RETRAIT ATM,Shell,Casablanca,MA,2024-02-05 15:52:00,2024,2,5,15,Monday,February,RETRAIT ATM,SHELL,1,0,Dépense,Après-midi
TX0501178,CUST0004_SEASONAL,2024-02-05,15:36:00,Courant,Virement,Debit,204.78,32287.93,ACHAT SUPERMARCHE,Carrefour,Fès,MA,2024-02-05 15:36:00,2024,2,5,15,Monday,February,ACHAT SUPERMARCHE,CARREFOUR,1,0,Dépense,Après-midi
TX0501179,CUST0004_SEASONAL,2024-02-06,13:25:00,Courant,Virement instantané,Debit,119.46,32168.47,ACHAT SUPERMARCHE,Careem,Fès,MA,2024-02-06 13:25:00,2024,2,6,13,Tuesday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0501180,CUST0004_SEASONAL,2024-02-06,13:45:00,Courant,Virement instantané,Debit,53.9,32114.58,TRANSPORT,Pharmacie,Agadir,MA,2024-02-06 13:45:00,2024,2,6,13,Tuesday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Après-midi
TX0501181,CUST0004_SEASONAL,2024-02-07,15:22:00,Courant,Carte,Debit,121.48,31993.09,RETRAIT ATM,Pharmacie,Fès,MA,2024-02-07 15:22:00,2024,2,7,15,Wednesday,February,RETRAIT ATM,PHARMACIE,1,0,Dépense,Après-midi
TX0501182,CUST0004_SEASONAL,2024-02-07,13:35:00,Courant,Carte,Debit,224.36,31768.73,RETRAIT ATM,Carrefour,Tanger,MA,2024-02-07 13:35:00,2024,2,7,13,Wednesday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501183,CUST0004_SEASONAL,2024-02-08,10:37:00,Courant,Virement instantané,Debit,43.39,31725.34,RETRAIT ATM,Careem,Agadir,MA,2024-02-08 10:37:00,2024,2,8,10,Thursday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Matin
TX0501184,CUST0004_SEASONAL,2024-02-08,11:42:00,Courant,Virement,Debit,228.12,31497.23,RETRAIT ATM,ATM,Rabat,MA,2024-02-08 11:42:00,2024,2,8,11,Thursday,February,RETRAIT ATM,ATM,1,0,Dépense,Matin
TX0501185,CUST0004_SEASONAL,2024-02-08,16:01:00,Courant,Carte,Debit,185.78,31311.44,ACHAT SUPERMARCHE,Pharmacie,Casablanca,MA,2024-02-08 16:01:00,2024,2,8,16,Thursday,February,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0501186,CUST0004_SEASONAL,2024-02-09,12:17:00,Courant,Carte,Debit,86.23,31225.21,RETRAIT ATM,BIM,Fès,MA,2024-02-09 12:17:00,2024,2,9,12,Friday,February,RETRAIT ATM,BIM,1,0,Dépense,Après-midi
TX0501187,CUST0004_SEASONAL,2024-02-09,16:42:00,Courant,Wallet,Debit,145.24,31079.97,CARBURANT,Careem,Meknès,MA,2024-02-09 16:42:00,2024,2,9,16,Friday,February,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501188,CUST0004_SEASONAL,2024-02-10,20:31:00,Courant,Carte,Debit,121.66,30958.31,CARBURANT,Shell,Agadir,MA,2024-02-10 20:31:00,2024,2,10,20,Saturday,February,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501189,CUST0004_SEASONAL,2024-02-10,12:42:00,Courant,Wallet,Debit,194.45,30763.86,RETRAIT ATM,Shell,Meknès,MA,2024-02-10 12:42:00,2024,2,10,12,Saturday,February,RETRAIT ATM,SHELL,1,0,Dépense,Après-midi
TX0501190,CUST0004_SEASONAL,2024-02-10,10:47:00,Courant,Espèces,Debit,97.72,30666.13,ACHAT SUPERMARCHE,BIM,Tanger,MA,2024-02-10 10:47:00,2024,2,10,10,Saturday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Matin
TX0501191,CUST0004_SEASONAL,2024-02-11,19:09:00,Courant,Virement instantané,Debit,97.07,30569.06,ACHAT SUPERMARCHE,Careem,Meknès,MA,2024-02-11 19:09:00,2024,2,11,19,Sunday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Soir
TX0501192,CUST0004_SEASONAL,2024-02-11,10:47:00,Courant,Wallet,Debit,243.26,30325.8,CARBURANT,Shell,Fès,MA,2024-02-11 10:47:00,2024,2,11,10,Sunday,February,CARBURANT,SHELL,1,0,Dépense,Matin
TX0501193,CUST0004_SEASONAL,2024-02-11,20:04:00,Courant,ATM,Debit,93.46,30232.33,TRANSPORT,Shell,Oujda,MA,2024-02-11 20:04:00,2024,2,11,20,Sunday,February,TRANSPORT,SHELL,1,0,Dépense,Soir
TX0501194,CUST0004_SEASONAL,2024-02-12,19:44:00,Courant,Virement,Debit,207.37,30024.96,TRANSPORT,Pharmacie,Fès,MA,2024-02-12 19:44:00,2024,2,12,19,Monday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
TX0501195,CUST0004_SEASONAL,2024-02-12,14:03:00,Courant,Carte,Debit,140.41,29884.55,CARBURANT,Carrefour,Oujda,MA,2024-02-12 14:03:00,2024,2,12,14,Monday,February,CARBURANT,CARREFOUR,1,0,Dépense,Après-midi
TX0501196,CUST0004_SEASONAL,2024-02-12,20:01:00,Courant,Carte,Debit,91.91,29792.65,RETRAIT ATM,Careem,Oujda,MA,2024-02-12 20:01:00,2024,2,12,20,Monday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Soir
TX0501197,CUST0004_SEASONAL,2024-02-13,16:29:00,Courant,ATM,Debit,186.75,29605.9,TRANSPORT,Careem,Agadir,MA,2024-02-13 16:29:00,2024,2,13,16,Tuesday,February,TRANSPORT,CAREEM,1,0,Dépense,Après-midi
TX0501198,CUST0004_SEASONAL,2024-02-13,12:36:00,Courant,Espèces,Debit,124.53,29481.37,CARBURANT,Careem,Agadir,MA,2024-02-13 12:36:00,2024,2,13,12,Tuesday,February,CARBURANT,CAREEM,1,0,Dépense,Après-midi
TX0501199,CUST0004_SEASONAL,2024-02-13,12:28:00,Courant,Wallet,Debit,151.7,29329.67,RETRAIT ATM,Carrefour,Fès,MA,2024-02-13 12:28:00,2024,2,13,12,Tuesday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0501200,CUST0004_SEASONAL,2024-02-14,20:52:00,Courant,Virement instantané,Debit,120.74,29208.93,TRANSPORT,BIM,Fès,MA,2024-02-14 20:52:00,2024,2,14,20,Wednesday,February,TRANSPORT,BIM,1,0,Dépense,Soir
TX0501201,CUST0004_SEASONAL,2024-02-15,15:49:00,Courant,Wallet,Debit,57.3,29151.63,CARBURANT,ATM,Fès,MA,2024-02-15 15:49:00,2024,2,15,15,Thursday,February,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0501202,CUST0004_SEASONAL,2024-02-15,11:15:00,Courant,Virement,Debit,231.67,28919.96,CARBURANT,ATM,Casablanca,MA,2024-02-15 11:15:00,2024,2,15,11,Thursday,February,CARBURANT,ATM,1,0,Dépense,Matin
TX0501203,CUST0004_SEASONAL,2024-02-16,13:21:00,Courant,Espèces,Debit,249.41,28670.55,TRANSPORT,Pharmacie,Casablanca,MA,2024-02-16 13:21:00,2024,2,16,13,Friday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Après-midi
TX0501204,CUST0004_SEASONAL,2024-02-16,16:06:00,Courant,Virement instantané,Debit,164.54,28506.01,ACHAT EPICERIE,Shell,Oujda,MA,2024-02-16 16:06:00,2024,2,16,16,Friday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501205,CUST0004_SEASONAL,2024-02-16,18:47:00,Courant,Virement instantané,Debit,127.21,28378.8,CARBURANT,Shell,Casablanca,MA,2024-02-16 18:47:00,2024,2,16,18,Friday,February,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501206,CUST0004_SEASONAL,2024-02-17,10:02:00,Courant,Virement,Debit,215.03,28163.77,ACHAT EPICERIE,Carrefour,Casablanca,MA,2024-02-17 10:02:00,2024,2,17,10,Saturday,February,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Matin
TX0501207,CUST0004_SEASONAL,2024-02-17,18:02:00,Courant,Wallet,Debit,104.92,28058.86,CARBURANT,Shell,Casablanca,MA,2024-02-17 18:02:00,2024,2,17,18,Saturday,February,CARBURANT,SHELL,1,0,Dépense,Soir
TX0501208,CUST0004_SEASONAL,2024-02-18,12:30:00,Courant,Virement,Debit,55.11,28003.75,ACHAT EPICERIE,BIM,Oujda,MA,2024-02-18 12:30:00,2024,2,18,12,Sunday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0501209,CUST0004_SEASONAL,2024-02-18,18:32:00,Courant,ATM,Debit,97.8,27905.94,CARBURANT,Pharmacie,Marrakech,MA,2024-02-18 18:32:00,2024,2,18,18,Sunday,February,CARBURANT,PHARMACIE,1,0,Dépense,Soir
TX0501210,CUST0004_SEASONAL,2024-02-19,10:54:00,Courant,Carte,Debit,206.19,27699.75,TRANSPORT,Careem,Rabat,MA,2024-02-19 10:54:00,2024,2,19,10,Monday,February,TRANSPORT,CAREEM,1,0,Dépense,Matin
TX0501211,CUST0004_SEASONAL,2024-02-19,17:26:00,Courant,ATM,Debit,101.42,27598.33,RETRAIT ATM,ATM,Oujda,MA,2024-02-19 17:26:00,2024,2,19,17,Monday,February,RETRAIT ATM,ATM,1,0,Dépense,Après-midi
TX0501212,CUST0004_SEASONAL,2024-02-20,17:54:00,Courant,Virement instantané,Debit,51.65,27546.68,ACHAT SUPERMARCHE,Pharmacie,Rabat,MA,2024-02-20 17:54:00,2024,2,20,17,Tuesday,February,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0501213,CUST0004_SEASONAL,2024-02-20,14:45:00,Courant,Espèces,Debit,57.02,27489.66,ACHAT SUPERMARCHE,BIM,Marrakech,MA,2024-02-20 14:45:00,2024,2,20,14,Tuesday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Après-midi
TX0501214,CUST0004_SEASONAL,2024-02-21,16:43:00,Courant,Carte,Debit,134.54,27355.12,ACHAT EPICERIE,Careem,Agadir,MA,2024-02-21 16:43:00,2024,2,21,16,Wednesday,February,ACHAT EPICERIE,CAREEM,1,0,Dépense,Après-midi
TX0501215,CUST0004_SEASONAL,2024-02-21,13:23:00,Courant,Espèces,Debit,59.64,27295.49,ACHAT SUPERMARCHE,BIM,Agadir,MA,2024-02-21 13:23:00,2024,2,21,13,Wednesday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Après-midi
TX0501216,CUST0004_SEASONAL,2024-02-22,19:11:00,Courant,Espèces,Debit,69.75,27225.74,ACHAT EPICERIE,Shell,Meknès,MA,2024-02-22 19:11:00,2024,2,22,19,Thursday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Soir
TX0501217,CUST0004_SEASONAL,2024-02-22,20:17:00,Courant,Virement,Debit,146.42,27079.31,RETRAIT ATM,Shell,Rabat,MA,2024-02-22 20:17:00,2024,2,22,20,Thursday,February,RETRAIT ATM,SHELL,1,0,Dépense,Soir
TX0501218,CUST0004_SEASONAL,2024-02-23,13:38:00,Courant,Carte,Debit,173.0,26906.32,ACHAT EPICERIE,Shell,Tanger,MA,2024-02-23 13:38:00,2024,2,23,13,Friday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0501219,CUST0004_SEASONAL,2024-02-23,11:07:00,Courant,Carte,Debit,152.09,26754.23,ACHAT EPICERIE,BIM,Rabat,MA,2024-02-23 11:07:00,2024,2,23,11,Friday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Matin
TX0501220,CUST0004_SEASONAL,2024-02-23,08:15:00,Courant,Carte,Debit,222.16,26532.07,RETRAIT ATM,Carrefour,Oujda,MA,2024-02-23 08:15:00,2024,2,23,8,Friday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Matin
TX0501221,CUST0004_SEASONAL,2024-02-24,11:06:00,Courant,Carte,Debit,122.42,26409.65,CARBURANT,Pharmacie,Marrakech,MA,2024-02-24 11:06:00,2024,2,24,11,Saturday,February,CARBURANT,PHARMACIE,1,0,Dépense,Matin
TX0501222,CUST0004_SEASONAL,2024-02-25,19:43:00,Courant,Virement,Debit,239.16,26170.48,TRANSPORT,Pharmacie,Fès,MA,2024-02-25 19:43:00,2024,2,25,19,Sunday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Soir
TX0501223,CUST0004_SEASONAL,2024-02-25,13:02:00,Courant,Espèces,Debit,175.51,25994.97,RETRAIT ATM,Shell,Tanger,MA,2024-02-25 13:02:00,2024,2,25,13,Sunday,February,RETRAIT ATM,SHELL,1,0,Dépense,Après-midi
TX0501224,CUST0004_SEASONAL,2024-02-25,19:07:00,Courant,Virement instantané,Debit,52.99,25941.98,CARBURANT,Pharmacie,Meknès,MA,2024-02-25 19:07:00,2024,2,25,19,Sunday,February,CARBURANT,PHARMACIE,1,0,Dépense,Soir
TX0501225,CUST0004_SEASONAL,2024-02-26,16:28:00,Courant,ATM,Debit,58.33,25883.65,TRANSPORT,ATM,Fès,MA,2024-02-26 16:28:00,2024,2,26,16,Monday,February,TRANSPORT,ATM,1,0,Dépense,Après-midi
TX0501226,CUST0004_SEASONAL,2024-02-26,08:25:00,Courant,Carte,Debit,129.51,25754.13,CARBURANT,Carrefour,Casablanca,MA,2024-02-26 08:25:00,2024,2,26,8,Monday,February,CARBURANT,CARREFOUR,1,0,Dépense,Matin
TX0501227,CUST0004_SEASONAL,2024-02-26,19:07:00,Courant,Carte,Debit,118.21,25635.93,CARBURANT,BIM,Meknès,MA,2024-02-26 19:07:00,2024,2,26,19,Monday,February,CARBURANT,BIM,1,0,Dépense,Soir
TX0501228,CUST0004_SEASONAL,2024-02-27,13:41:00,Courant,Carte,Debit,211.94,25423.98,TRANSPORT,Shell,Marrakech,MA,2024-02-27 13:41:00,2024,2,27,13,Tuesday,February,TRANSPORT,SHELL,1,0,Dépense,Après-midi
TX0501229,CUST0004_SEASONAL,2024-02-27,12:13:00,Courant,Wallet,Debit,167.32,25256.66,ACHAT EPICERIE,BIM,Meknès,MA,2024-02-27 12:13:00,2024,2,27,12,Tuesday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0501230,CUST0004_SEASONAL,2024-02-28,14:17:00,Courant,Wallet,Debit,56.1,25200.57,CARBURANT,ATM,Casablanca,MA,2024-02-28 14:17:00,2024,2,28,14,Wednesday,February,CARBURANT,ATM,1,0,Dépense,Après-midi
TX0501231,CUST0004_SEASONAL,2024-02-28,16:40:00,Courant,ATM,Debit,100.02,25100.55,TRANSPORT,Careem,Marrakech,MA,2024-02-28 16:40:00,2024,2,28,16,Wednesday,February,TRANSPORT,CAREEM,1,0,Dépense,Après-midi
TX0501232,CUST0004_SEASONAL,2024-02-28,19:33:00,Courant,Virement instantané,Debit,65.38,25035.17,RETRAIT ATM,Carrefour,Marrakech,MA,2024-02-28 19:33:00,2024,2,28,19,Wednesday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Soir
TX0501233,CUST0004_SEASONAL,2024-02-28,11:13:00,Courant,Espèces,Debit,223.27,24811.9,ACHAT EPICERIE,Carrefour,Marrakech,MA,2024-02-28 11:13:00,2024,2,28,11,Wednesday,February,ACHAT EPICERIE,CARREFOUR,1,0,Dépense,Matin
TX0501234,CUST0004_SEASONAL,2024-02-29,15:45:00,Courant,Espèces,Debit,99.87,24712.03,ACHAT EPICERIE,BIM,Tanger,MA,2024-02-29 15:45:00,2024,2,29,15,Thursday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0501235,CUST0004_SEASONAL,2024-02-29,11:18:00,Courant,Carte,Debit,173.74,24538.28,RETRAIT ATM,Careem,Rabat,MA,2024-02-29 11:18:00,2024,2,29,11,Thursday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Matin
TX0501236,CUST0004_SEASONAL,2024-03-01,15:40:00,Salaire,Virement instantané,Credit,16023.0,40561.28,virement employeur,Salaire,Marrakech,MA,2024-03-01 15:40:00,2024,3,1,15,Friday,March,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Après-midi
TX0501238,CUST0004_SEASONAL,2024-03-01,15:40:00,Courant,Virement instantané,Debit,567.96,39993.33,VOYAGE MAROC,McDonald's,Agadir,MA,2024-03-01 15:40:00,2024,3,1,15,Friday,March,VOYAGE MAROC,MCDONALD'S,1,0,Dépense,Après-midi
TX0501238,CUST0004_SEASONAL,2024-03-01,14:17:00,Courant,ATM,Debit,1747.22,38246.11,RESTAURANT ETE,Hôtel Kenzi,Meknès,MA,2024-03-01 14:17:00,2024,3,1,14,Friday,March,RESTAURANT ETE,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0501239,CUST0004_SEASONAL,2024-03-02,19:24:00,Courant,Espèces,Debit,1542.71,36703.4,VOYAGE MAROC,Restaurant Gastronomique,Marrakech,MA,2024-03-02 19:24:00,2024,3,2,19,Saturday,March,VOYAGE MAROC,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0501240,CUST0004_SEASONAL,2024-03-02,19:51:00,Courant,Virement,Debit,1806.24,34897.15,VOYAGE MAROC,Restaurant Gastronomique,Tanger,MA,2024-03-02 19:51:00,2024,3,2,19,Saturday,March,VOYAGE MAROC,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0501241,CUST0004_SEASONAL,2024-03-02,13:00:00,Courant,Virement instantané,Debit,1930.05,32967.1,ACHAT RAMADAN,Hôtel Kenzi,Meknès,MA,2024-03-02 13:00:00,2024,3,2,13,Saturday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0501242,CUST0004_SEASONAL,2024-03-02,11:16:00,Courant,Virement,Debit,804.31,32162.79,ACHAT ETE,Voyages Atlas,Marrakech,MA,2024-03-02 11:16:00,2024,3,2,11,Saturday,March,ACHAT ETE,VOYAGES ATLAS,1,0,Dépense,Matin
TX0501243,CUST0004_SEASONAL,2024-03-03,10:17:00,Courant,Wallet,Debit,571.49,31591.29,ACHAT ETE,Voyages Atlas,Marrakech,MA,2024-03-03 10:17:00,2024,3,3,10,Sunday,March,ACHAT ETE,VOYAGES ATLAS,1,0,Dépense,Matin
TX0501244,CUST0004_SEASONAL,2024-03-03,12:33:00,Courant,ATM,Debit,1909.9,29681.39,VOYAGE MAROC,Carrefour,Meknès,MA,2024-03-03 12:33:00,2024,3,3,12,Sunday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0501245,CUST0004_SEASONAL,2024-03-04,14:05:00,Courant,Espèces,Debit,1849.13,27832.27,RESTAURANT ETE,Zara,Tanger,MA,2024-03-04 14:05:00,2024,3,4,14,Monday,March,RESTAURANT ETE,ZARA,1,0,Dépense,Après-midi
TX0501246,CUST0004_SEASONAL,2024-03-05,19:46:00,Courant,Espèces,Debit,1372.89,26459.37,RESTAURANT ETE,Zara,Meknès,MA,2024-03-05 19:46:00,2024,3,5,19,Tuesday,March,RESTAURANT ETE,ZARA,1,0,Dépense,Soir
TX0501247,CUST0004_SEASONAL,2024-03-05,19:13:00,Courant,ATM,Debit,731.52,25727.85,VOYAGE MAROC,Zara,Fès,MA,2024-03-05 19:13:00,2024,3,5,19,Tuesday,March,VOYAGE MAROC,ZARA,1,0,Dépense,Soir
TX0501248,CUST0004_SEASONAL,2024-03-06,13:54:00,Courant,ATM,Debit,1203.5,24524.35,RESTAURANT ETE,McDonald's,Casablanca,MA,2024-03-06 13:54:00,2024,3,6,13,Wednesday,March,RESTAURANT ETE,MCDONALD'S,1,0,Dépense,Après-midi
TX0501249,CUST0004_SEASONAL,2024-03-06,19:16:00,Courant,Wallet,Debit,937.16,23587.19,HOTEL RESERVATION,Marjane,Meknès,MA,2024-03-06 19:16:00,2024,3,6,19,Wednesday,March,HOTEL RESERVATION,MARJANE,1,0,Dépense,Soir
TX0501250,CUST0004_SEASONAL,2024-03-07,20:45:00,Courant,Wallet,Debit,1415.11,22172.08,VOYAGE MAROC,Marjane,Tanger,MA,2024-03-07 20:45:00,2024,3,7,20,Thursday,March,VOYAGE MAROC,MARJANE,1,0,Dépense,Soir
TX0501251,CUST0004_SEASONAL,2024-03-08,13:17:00,Courant,Espèces,Debit,1226.52,20945.55,VOYAGE MAROC,H&M,Agadir,MA,2024-03-08 13:17:00,2024,3,8,13,Friday,March,VOYAGE MAROC,H&M,1,0,Dépense,Après-midi
TX0501252,CUST0004_SEASONAL,2024-03-08,08:00:00,Courant,Virement instantané,Debit,1509.13,19436.43,ACHAT RAMADAN,Carrefour,Oujda,MA,2024-03-08 08:00:00,2024,3,8,8,Friday,March,ACHAT RAMADAN,CARREFOUR,1,0,Dépense,Matin
TX0501253,CUST0004_SEASONAL,2024-03-09,08:40:00,Courant,Carte,Debit,707.33,18729.1,ACHAT ETE,Carrefour,Agadir,MA,2024-03-09 08:40:00,2024,3,9,8,Saturday,March,ACHAT ETE,CARREFOUR,1,0,Dépense,Matin
TX0501254,CUST0004_SEASONAL,2024-03-09,10:14:00,Courant,Virement instantané,Debit,1967.7,16761.4,RESTAURANT ETE,Restaurant Gastronomique,Fès,MA,2024-03-09 10:14:00,2024,3,9,10,Saturday,March,RESTAURANT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Matin
TX0501255,CUST0004_SEASONAL,2024-03-10,09:40:00,Courant,Carte,Debit,1419.91,15341.48,ACHAT RAMADAN,Restaurant Gastronomique,Agadir,MA,2024-03-10 09:40:00,2024,3,10,9,Sunday,March,ACHAT RAMADAN,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Matin
TX0501256,CUST0004_SEASONAL,2024-03-10,13:11:00,Courant,Espèces,Debit,1896.54,13444.94,RESTAURANT ETE,Hôtel Kenzi,Casablanca,MA,2024-03-10 13:11:00,2024,3,10,13,Sunday,March,RESTAURANT ETE,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0501257,CUST0004_SEASONAL,2024-03-11,10:25:00,Courant,Carte,Debit,1664.84,11780.11,HOTEL RESERVATION,Restaurant Gastronomique,Marrakech,MA,2024-03-11 10:25:00,2024,3,11,10,Monday,March,HOTEL RESERVATION,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Matin
